Name,GeneName,UniProtID,Species,DrugIDs
Alpha-2Aadrenergicreceptor,ADRA2A,P08913,Humans,DB01049
Alpha-2Aadrenergicreceptor,ADRA2A,P08913,Humans,DB01365
Alpha-2Aadrenergicreceptor,ADRA2A,P08913,Humans,DB09205
Alpha-2Aadrenergicreceptor,ADRA2A,P08913,Humans,DB11273
Alpha-2Aadrenergicreceptor,ADRA2A,P08913,Humans,DB13345
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB01049
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB01365
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB09205
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB11273
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB11278
Alpha-2Badrenergicreceptor,ADRA2B,P18089,Humans,DB13345
Alpha-2Cadrenergicreceptor,ADRA2C,P18825,Humans,DB01049
Alpha-2Cadrenergicreceptor,ADRA2C,P18825,Humans,DB01365
Alpha-2Cadrenergicreceptor,ADRA2C,P18825,Humans,DB09205
Alpha-2Cadrenergicreceptor,ADRA2C,P18825,Humans,DB11273
Alpha-2Cadrenergicreceptor,ADRA2C,P18825,Humans,DB11278
D(1A)dopaminereceptor,DRD1,P21728,Humans,DB09225
D(1A)dopaminereceptor,DRD1,P21728,Humans,DB11274
D(1A)dopaminereceptor,DRD1,P21728,Humans,DB11584
D(1B)dopaminereceptor,DRD5,P21918,Humans,DB09225
D(1B)dopaminereceptor,DRD5,P21918,Humans,DB11274
D(1B)dopaminereceptor,DRD5,P21918,Humans,DB11584
MuscarinicacetylcholinereceptorM1,CHRM1,P11229,Humans,DB00340
MuscarinicacetylcholinereceptorM1,CHRM1,P11229,Humans,DB11855
MuscarinicacetylcholinereceptorM1,CHRM1,P11229,Humans,DB19325
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB00340
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB11855
MuscarinicacetylcholinereceptorM2,CHRM2,P08172,Humans,DB19325
MuscarinicacetylcholinereceptorM3,CHRM3,P20309,Humans,DB00340
MuscarinicacetylcholinereceptorM3,CHRM3,P20309,Humans,DB11855
MuscarinicacetylcholinereceptorM4,CHRM4,P08173,Humans,DB00340
MuscarinicacetylcholinereceptorM4,CHRM4,P08173,Humans,DB11855
MuscarinicacetylcholinereceptorM4,CHRM4,P08173,Humans,DB19325
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00340
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB11855
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB19325
ProteinkinaseCalphatype,PRKCA,P17252,Humans,DB00675
ProteinkinaseCbetatype,PRKCB,P05771,Humans,DB00675
ProteinkinaseCdeltatype,PRKCD,Q05655,Humans,DB00675
ProteinkinaseCepsilontype,PRKCE,Q02156,Humans,DB00675
ProteinkinaseCgammatype,PRKCG,P05129,Humans,DB00675
ProteinkinaseCiotatype,PRKCI,P41743,Humans,DB00675
ProteinkinaseCthetatype,PRKCQ,Q04759,Humans,DB00675
ProteinkinaseCzetatype,PRKCZ,Q05513,Humans,DB00675
Sodiumchannelproteintype1subunitalpha,SCN1A,P35498,Humans,DB00907
Sodiumchannelproteintype1subunitalpha,SCN1A,P35498,Humans,DB05541
Sodiumchannelproteintype1subunitalpha,SCN1A,P35498,Humans,DB13269
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00907
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB05541
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB13269
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB00907
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB05541
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB13269
Sodiumchannelproteintype2subunitalpha,SCN2A,Q99250,Humans,DB00907
Sodiumchannelproteintype2subunitalpha,SCN2A,Q99250,Humans,DB05541
Sodiumchannelproteintype2subunitalpha,SCN2A,Q99250,Humans,DB13269
Sodiumchannelproteintype3subunitalpha,SCN3A,Q9NY46,Humans,DB00907
Sodiumchannelproteintype3subunitalpha,SCN3A,Q9NY46,Humans,DB05541
Sodiumchannelproteintype3subunitalpha,SCN3A,Q9NY46,Humans,DB13269
Sodiumchannelproteintype4subunitalpha,SCN4A,P35499,Humans,DB00907
Sodiumchannelproteintype4subunitalpha,SCN4A,P35499,Humans,DB05541
Sodiumchannelproteintype4subunitalpha,SCN4A,P35499,Humans,DB13269
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00907
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB05541
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB13269
Sodiumchannelproteintype7subunitalpha,SCN7A,Q01118,Humans,DB00907
Sodiumchannelproteintype7subunitalpha,SCN7A,Q01118,Humans,DB05541
Sodiumchannelproteintype7subunitalpha,SCN7A,Q01118,Humans,DB13269
Sodiumchannelproteintype8subunitalpha,SCN8A,Q9UQD0,Humans,DB00907
Sodiumchannelproteintype8subunitalpha,SCN8A,Q9UQD0,Humans,DB05541
Sodiumchannelproteintype8subunitalpha,SCN8A,Q9UQD0,Humans,DB13269
Sodiumchannelproteintype9subunitalpha,SCN9A,Q15858,Humans,DB00907
Sodiumchannelproteintype9subunitalpha,SCN9A,Q15858,Humans,DB05541
Sodiumchannelproteintype9subunitalpha,SCN9A,Q15858,Humans,DB13269
Sodiumchannelregulatorysubunitbeta-1,SCN1B,Q07699,Humans,DB00907
Sodiumchannelregulatorysubunitbeta-1,SCN1B,Q07699,Humans,DB05541
Sodiumchannelregulatorysubunitbeta-1,SCN1B,Q07699,Humans,DB13269
Sodiumchannelregulatorysubunitbeta-2,SCN2B,O60939,Humans,DB00907
Sodiumchannelregulatorysubunitbeta-2,SCN2B,O60939,Humans,DB05541
Sodiumchannelregulatorysubunitbeta-2,SCN2B,O60939,Humans,DB13269
Sodiumchannelregulatorysubunitbeta-3,SCN3B,Q9NY72,Humans,DB00907
Sodiumchannelregulatorysubunitbeta-3,SCN3B,Q9NY72,Humans,DB05541
Sodiumchannelregulatorysubunitbeta-3,SCN3B,Q9NY72,Humans,DB13269
Sodiumchannelregulatorysubunitbeta-4,SCN4B,Q8IWT1,Humans,DB00907
Sodiumchannelregulatorysubunitbeta-4,SCN4B,Q8IWT1,Humans,DB05541
Sodiumchannelregulatorysubunitbeta-4,SCN4B,Q8IWT1,Humans,DB13269
Voltage-dependentcalciumchannelgamma-1subunit,CACNG1,Q06432,Humans,DB00228
Voltage-dependentcalciumchannelgamma-1subunit,CACNG1,Q06432,Humans,DB11148
Voltage-dependentcalciumchannelgamma-2subunit,CACNG2,Q9Y698,Humans,DB00228
Voltage-dependentcalciumchannelgamma-2subunit,CACNG2,Q9Y698,Humans,DB11148
Voltage-dependentcalciumchannelgamma-3subunit,CACNG3,O60359,Humans,DB00228
Voltage-dependentcalciumchannelgamma-3subunit,CACNG3,O60359,Humans,DB11148
Voltage-dependentcalciumchannelgamma-4subunit,CACNG4,Q9UBN1,Humans,DB00228
Voltage-dependentcalciumchannelgamma-4subunit,CACNG4,Q9UBN1,Humans,DB11148
Voltage-dependentcalciumchannelgamma-5subunit,CACNG5,Q9UF02,Humans,DB00228
Voltage-dependentcalciumchannelgamma-5subunit,CACNG5,Q9UF02,Humans,DB11148
Voltage-dependentcalciumchannelgamma-6subunit,CACNG6,Q9BXT2,Humans,DB00228
Voltage-dependentcalciumchannelgamma-6subunit,CACNG6,Q9BXT2,Humans,DB11148
Voltage-dependentcalciumchannelgamma-7subunit,CACNG7,P62955,Humans,DB00228
Voltage-dependentcalciumchannelgamma-7subunit,CACNG7,P62955,Humans,DB11148
Voltage-dependentcalciumchannelgamma-8subunit,CACNG8,Q8WXS5,Humans,DB00228
Voltage-dependentcalciumchannelgamma-8subunit,CACNG8,Q8WXS5,Humans,DB11148
Voltage-dependentcalciumchannelsubunitalpha-2/delta-1,CACNA2D1,P54289,Humans,DB00228
Voltage-dependentcalciumchannelsubunitalpha-2/delta-1,CACNA2D1,P54289,Humans,DB11148
Voltage-dependentcalciumchannelsubunitalpha-2/delta-2,CACNA2D2,Q9NY47,Humans,DB00228
Voltage-dependentcalciumchannelsubunitalpha-2/delta-2,CACNA2D2,Q9NY47,Humans,DB11148
Voltage-dependentcalciumchannelsubunitalpha-2/delta-3,CACNA2D3,Q8IZS8,Humans,DB00228
Voltage-dependentcalciumchannelsubunitalpha-2/delta-3,CACNA2D3,Q8IZS8,Humans,DB11148
Voltage-dependentcalciumchannelsubunitalpha-2/delta-4,CACNA2D4,Q7Z3S7,Humans,DB00228
Voltage-dependentcalciumchannelsubunitalpha-2/delta-4,CACNA2D4,Q7Z3S7,Humans,DB11148
Voltage-dependentL-typecalciumchannelsubunitalpha-1C,CACNA1C,Q13936,Humans,DB00228
Voltage-dependentL-typecalciumchannelsubunitalpha-1C,CACNA1C,Q13936,Humans,DB11148
Voltage-dependentL-typecalciumchannelsubunitalpha-1D,CACNA1D,Q01668,Humans,DB00228
Voltage-dependentL-typecalciumchannelsubunitalpha-1D,CACNA1D,Q01668,Humans,DB11148
Voltage-dependentL-typecalciumchannelsubunitalpha-1F,CACNA1F,O60840,Humans,DB00228
Voltage-dependentL-typecalciumchannelsubunitalpha-1F,CACNA1F,O60840,Humans,DB11148
Voltage-dependentL-typecalciumchannelsubunitalpha-1S,CACNA1S,Q13698,Humans,DB00228
Voltage-dependentL-typecalciumchannelsubunitalpha-1S,CACNA1S,Q13698,Humans,DB11148
Voltage-dependentL-typecalciumchannelsubunitbeta-1,CACNB1,Q02641,Humans,DB00228
Voltage-dependentL-typecalciumchannelsubunitbeta-1,CACNB1,Q02641,Humans,DB11148
Voltage-dependentL-typecalciumchannelsubunitbeta-2,CACNB2,Q08289,Humans,DB00228
Voltage-dependentL-typecalciumchannelsubunitbeta-2,CACNB2,Q08289,Humans,DB11148
Voltage-dependentL-typecalciumchannelsubunitbeta-3,CACNB3,P54284,Humans,DB00228
Voltage-dependentL-typecalciumchannelsubunitbeta-3,CACNB3,P54284,Humans,DB11148
Voltage-dependentL-typecalciumchannelsubunitbeta-4,CACNB4,O00305,Humans,DB00228
Voltage-dependentL-typecalciumchannelsubunitbeta-4,CACNB4,O00305,Humans,DB11148
Voltage-dependentN-typecalciumchannelsubunitalpha-1B,CACNA1B,Q00975,Humans,DB00228
Voltage-dependentN-typecalciumchannelsubunitalpha-1B,CACNA1B,Q00975,Humans,DB11148
Voltage-dependentP/Q-typecalciumchannelsubunitalpha-1A,CACNA1A,O00555,Humans,DB00228
Voltage-dependentP/Q-typecalciumchannelsubunitalpha-1A,CACNA1A,O00555,Humans,DB11148
Voltage-dependentR-typecalciumchannelsubunitalpha-1E,CACNA1E,Q15878,Humans,DB00228
Voltage-dependentR-typecalciumchannelsubunitalpha-1E,CACNA1E,Q15878,Humans,DB11148
Voltage-dependentT-typecalciumchannelsubunitalpha-1G,CACNA1G,O43497,Humans,DB00228
Voltage-dependentT-typecalciumchannelsubunitalpha-1G,CACNA1G,O43497,Humans,DB11148
Voltage-dependentT-typecalciumchannelsubunitalpha-1H,CACNA1H,O95180,Humans,DB00228
Voltage-dependentT-typecalciumchannelsubunitalpha-1H,CACNA1H,O95180,Humans,DB11148
Voltage-dependentT-typecalciumchannelsubunitalpha-1I,CACNA1I,Q9P0X4,Humans,DB00228
Voltage-dependentT-typecalciumchannelsubunitalpha-1I,CACNA1I,Q9P0X4,Humans,DB11148
NuclearfactorNF-kappa-Bp100subunit,NFKB2,Q00653,Humans,DB13751
NuclearfactorNF-kappa-Bp105subunit,NFKB1,P19838,Humans,DB13751
ATP-sensitiveinwardrectifierpotassiumchannel1,KCNJ1,P48048,Humans,DB00867
ATP-sensitiveinwardrectifierpotassiumchannel1,KCNJ1,P48048,Humans,DB11148
ATP-sensitiveinwardrectifierpotassiumchannel10,KCNJ10,P78508,Humans,DB00867
ATP-sensitiveinwardrectifierpotassiumchannel10,KCNJ10,P78508,Humans,DB11148
ATP-sensitiveinwardrectifierpotassiumchannel11,KCNJ11,Q14654,Humans,DB00867
ATP-sensitiveinwardrectifierpotassiumchannel11,KCNJ11,Q14654,Humans,DB11148
ATP-sensitiveinwardrectifierpotassiumchannel12,KCNJ12,Q14500,Humans,DB00867
ATP-sensitiveinwardrectifierpotassiumchannel12,KCNJ12,Q14500,Humans,DB11148
ATP-sensitiveinwardrectifierpotassiumchannel14,KCNJ14,Q9UNX9,Humans,DB00867
ATP-sensitiveinwardrectifierpotassiumchannel14,KCNJ14,Q9UNX9,Humans,DB11148
ATP-sensitiveinwardrectifierpotassiumchannel15,KCNJ15,Q99712,Humans,DB00867
ATP-sensitiveinwardrectifierpotassiumchannel15,KCNJ15,Q99712,Humans,DB11148
ATP-sensitiveinwardrectifierpotassiumchannel8,KCNJ8,Q15842,Humans,DB00867
ATP-sensitiveinwardrectifierpotassiumchannel8,KCNJ8,Q15842,Humans,DB11148
Calcium-activatedpotassiumchannelsubunitalpha-1,KCNMA1,Q12791,Humans,DB00867
Calcium-activatedpotassiumchannelsubunitalpha-1,KCNMA1,Q12791,Humans,DB09089
Calcium-activatedpotassiumchannelsubunitbeta-1,KCNMB1,Q16558,Humans,DB00867
Calcium-activatedpotassiumchannelsubunitbeta-1,KCNMB1,Q16558,Humans,DB09089
Calcium-activatedpotassiumchannelsubunitbeta-2,KCNMB2,Q9Y691,Humans,DB00867
Calcium-activatedpotassiumchannelsubunitbeta-2,KCNMB2,Q9Y691,Humans,DB09089
Calcium-activatedpotassiumchannelsubunitbeta-3,KCNMB3,Q9NPA1,Humans,DB00867
Calcium-activatedpotassiumchannelsubunitbeta-3,KCNMB3,Q9NPA1,Humans,DB09089
Calcium-activatedpotassiumchannelsubunitbeta-4,KCNMB4,Q86W47,Humans,DB00867
Calcium-activatedpotassiumchannelsubunitbeta-4,KCNMB4,Q86W47,Humans,DB09089
Intermediateconductancecalcium-activatedpotassiumchannelprotein4,KCNN4,O15554,Humans,DB00867
Intermediateconductancecalcium-activatedpotassiumchannelprotein4,KCNN4,O15554,Humans,DB09089
Smallconductancecalcium-activatedpotassiumchannelprotein1,KCNN1,Q92952,Humans,DB00867
Smallconductancecalcium-activatedpotassiumchannelprotein1,KCNN1,Q92952,Humans,DB09089
Smallconductancecalcium-activatedpotassiumchannelprotein2,KCNN2,Q9H2S1,Humans,DB00867
Smallconductancecalcium-activatedpotassiumchannelprotein2,KCNN2,Q9H2S1,Humans,DB09089
Smallconductancecalcium-activatedpotassiumchannelprotein3,KCNN3,Q9UGI6,Humans,DB00867
Smallconductancecalcium-activatedpotassiumchannelprotein3,KCNN3,Q9UGI6,Humans,DB09089
5'-AMP-activatedproteinkinasecatalyticsubunitalpha-1,PRKAA1,Q13131,Humans,DB00131
5'-AMP-activatedproteinkinasecatalyticsubunitalpha-2,PRKAA2,P54646,Humans,DB00131
5'-AMP-activatedproteinkinasesubunitbeta-1,PRKAB1,Q9Y478,Humans,DB00131
5'-AMP-activatedproteinkinasesubunitbeta-2,PRKAB2,O43741,Humans,DB00131
5'-AMP-activatedproteinkinasesubunitgamma-1,PRKAG1,P54619,Humans,DB00131
5'-AMP-activatedproteinkinasesubunitgamma-2,PRKAG2,Q9UGJ0,Humans,DB00131
5'-AMP-activatedproteinkinasesubunitgamma-3,PRKAG3,Q9UGI9,Humans,DB00131
Amineoxidase[flavin-containing]A,MAOA,P21397,Humans,DB00182
Amineoxidase[flavin-containing]A,MAOA,P21397,Humans,DB01168
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB00182
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB01168
"Myosinlightchainkinase2,skeletal/cardiacmuscle",MYLK2,Q9H1R3,Humans,DB04825
"Glutamatereceptorionotropic,NMDA1",GRIN1,Q05586,Humans,DB00193
"Glutamatereceptorionotropic,NMDA1",GRIN1,Q05586,Humans,DB00333
"Glutamatereceptorionotropic,NMDA1",GRIN1,Q05586,Humans,DB11823
"Glutamatereceptorionotropic,NMDA2A",GRIN2A,Q12879,Humans,DB00193
"Glutamatereceptorionotropic,NMDA2A",GRIN2A,Q12879,Humans,DB00333
"Glutamatereceptorionotropic,NMDA2A",GRIN2A,Q12879,Humans,DB11823
"Glutamatereceptorionotropic,NMDA2B",GRIN2B,Q13224,Humans,DB00193
"Glutamatereceptorionotropic,NMDA2B",GRIN2B,Q13224,Humans,DB00333
"Glutamatereceptorionotropic,NMDA2C",GRIN2C,Q14957,Humans,DB00193
"Glutamatereceptorionotropic,NMDA2C",GRIN2C,Q14957,Humans,DB00333
"Glutamatereceptorionotropic,NMDA2C",GRIN2C,Q14957,Humans,DB11823
"Glutamatereceptorionotropic,NMDA2D",GRIN2D,O15399,Humans,DB00193
"Glutamatereceptorionotropic,NMDA2D",GRIN2D,O15399,Humans,DB00333
"Glutamatereceptorionotropic,NMDA2D",GRIN2D,O15399,Humans,DB11823
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB00193
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB00333
"Glutamatereceptorionotropic,NMDA3A",GRIN3A,Q8TCU5,Humans,DB11823
"Glutamatereceptorionotropic,NMDA3B",GRIN3B,O60391,Humans,DB00193
"Glutamatereceptorionotropic,NMDA3B",GRIN3B,O60391,Humans,DB00333
"Glutamatereceptorionotropic,NMDA3B",GRIN3B,O60391,Humans,DB11823
Sodium/potassium-transportingATPasesubunitbeta-1,ATP1B1,P05026,Humans,DB00390
Sodium/potassium-transportingATPasesubunitbeta-1,ATP1B1,P05026,Humans,DB01396
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB00253
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB00288
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB00547
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB00596
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB00663
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB00846
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB00995
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB01047
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB01130
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB01260
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB01380
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB06786
SteroidhormonereceptorERR2,ESRRB,O95718,Humans,DB14596
Sodium/potassium-transportingATPasesubunitbeta-2,ATP1B2,P14415,Humans,DB00390
Sodium/potassium-transportingATPasesubunitbeta-2,ATP1B2,P14415,Humans,DB01396
Sodium/potassium-transportingATPasesubunitbeta-3,ATP1B3,P54709,Humans,DB00390
Sodium/potassium-transportingATPasesubunitbeta-3,ATP1B3,P54709,Humans,DB01396
Sodium/potassium-transportingATPasesubunitalpha-2,ATP1A2,P50993,Humans,DB00390
Sodium/potassium-transportingATPasesubunitalpha-2,ATP1A2,P50993,Humans,DB01396
Sodium/potassium-transportingATPasesubunitalpha-3,ATP1A3,P13637,Humans,DB00390
Sodium/potassium-transportingATPasesubunitalpha-3,ATP1A3,P13637,Humans,DB01396
Ryanodinereceptor2,RYR2,Q92736,Humans,DB09085
Cyclicnucleotide-gatedchannelalpha-1,CNGA1,P29973,Humans,DB04209
ADP-ribosylcyclase/cyclicADP-ribosehydrolase1,CD38,P28907,Humans,DB09331
ADP-ribosylcyclase/cyclicADP-ribosehydrolase1,CD38,P28907,Humans,DB14811
Tyrosine-proteinkinaseFgr,FGR,P09769,Humans,DB06616
Transcriptionfactorp65,RELA,Q04206,Humans,DB00795
Transcriptionfactorp65,RELA,Q04206,Humans,DB06439
Transcriptionfactorp65,RELA,Q04206,Humans,DB13063
Platelet-activatingfactorreceptor,PTAFR,P25105,Humans,DB00208
Platelet-activatingfactorreceptor,PTAFR,P25105,Humans,DB11614
5HT3serotoninreceptor,,Q9UE69,Humans,DB00370
G-proteincoupledbileacidreceptor1,GPBAR1,Q8TDU6,Humans,DB04348
P2Xpurinoceptor4,P2RX4,Q99571,Humans,DB09119
P2Xpurinoceptor4,P2RX4,Q99571,Humans,DB14575
Dihydropyrimidinase-relatedprotein2,DPYSL2,Q16555,Humans,DB06218
Interleukin-17A,IL17A,Q16552,Humans,DB09029
Interleukin-17A,IL17A,Q16552,Humans,DB11569
Interleukin-17A,IL17A,Q16552,Humans,DB12917
Orexin/Hypocretinreceptortype1,HCRTR1,O43613,Humans,DB09034
Orexin/Hypocretinreceptortype1,HCRTR1,O43613,Humans,DB11951
Orexin/Hypocretinreceptortype1,HCRTR1,O43613,Humans,DB15031
Orexinreceptortype2,HCRTR2,O43614,Humans,DB09034
Orexinreceptortype2,HCRTR2,O43614,Humans,DB11951
Orexinreceptortype2,HCRTR2,O43614,Humans,DB15031
Proproteinconvertasesubtilisin/kexintype9,PCSK9,Q8NBP7,Humans,DB09302
Proproteinconvertasesubtilisin/kexintype9,PCSK9,Q8NBP7,Humans,DB09303
Proproteinconvertasesubtilisin/kexintype9,PCSK9,Q8NBP7,Humans,DB14901
Sphingosine1-phosphatereceptor1,S1PR1,P21453,Humans,DB08868
Sphingosine1-phosphatereceptor1,S1PR1,P21453,Humans,DB12016
Sphingosine1-phosphatereceptor1,S1PR1,P21453,Humans,DB12371
Sphingosine1-phosphatereceptor1,S1PR1,P21453,Humans,DB12612
Sphingosine1-phosphatereceptor1,S1PR1,P21453,Humans,DB14766
Corticotropin-releasingfactorreceptor1,CRHR1,P34998,Humans,DB06402
Corticotropin-releasingfactorreceptor1,CRHR1,P34998,Humans,DB09067
Thyrotropin-releasinghormonereceptor,TRHR,P34981,Humans,DB09421
Interleukin-12subunitbeta,IL12B,P29460,Humans,DB05679
Interleukin-12subunitbeta,IL12B,P29460,Humans,DB14004
Interleukin-12subunitbeta,IL12B,P29460,Humans,DB14762
Interleukin-23subunitalpha,IL23A,Q9NPF7,Humans,DB05679
Interleukin-23subunitalpha,IL23A,Q9NPF7,Humans,DB14004
Interleukin-23subunitalpha,IL23A,Q9NPF7,Humans,DB14762
Histonedeacetylase1,HDAC1,Q13547,Humans,DB05015
Histonedeacetylase11,HDAC11,Q96DB2,Humans,DB05015
Histonedeacetylase11,HDAC11,Q96DB2,Humans,DB06603
Histonedeacetylase11,HDAC11,Q96DB2,Humans,DB12645
Histonedeacetylase2,HDAC2,Q92769,Humans,DB05015
Histonedeacetylase2,HDAC2,Q92769,Humans,DB06603
Histonedeacetylase2,HDAC2,Q92769,Humans,DB12645
Histonedeacetylase3,HDAC3,O15379,Humans,DB05015
Histonedeacetylase3,HDAC3,O15379,Humans,DB06603
Histonedeacetylase3,HDAC3,O15379,Humans,DB12645
Histonedeacetylase4,HDAC4,P56524,Humans,DB05015
Histonedeacetylase4,HDAC4,P56524,Humans,DB06603
Histonedeacetylase4,HDAC4,P56524,Humans,DB12645
Histonedeacetylase5,HDAC5,Q9UQL6,Humans,DB05015
Histonedeacetylase5,HDAC5,Q9UQL6,Humans,DB06603
Histonedeacetylase5,HDAC5,Q9UQL6,Humans,DB12645
Histonedeacetylase6,HDAC6,Q9UBN7,Humans,DB05015
Histonedeacetylase6,HDAC6,Q9UBN7,Humans,DB06603
Histonedeacetylase6,HDAC6,Q9UBN7,Humans,DB12645
Histonedeacetylase7,HDAC7,Q8WUI4,Humans,DB05015
Histonedeacetylase7,HDAC7,Q8WUI4,Humans,DB06603
Histonedeacetylase7,HDAC7,Q8WUI4,Humans,DB12645
Histonedeacetylase8,HDAC8,Q9BY41,Humans,DB05015
Histonedeacetylase8,HDAC8,Q9BY41,Humans,DB06603
Histonedeacetylase8,HDAC8,Q9BY41,Humans,DB12645
Histonedeacetylase9,HDAC9,Q9UKV0,Humans,DB05015
Histonedeacetylase9,HDAC9,Q9UKV0,Humans,DB06603
Histonedeacetylase9,HDAC9,Q9UKV0,Humans,DB12645
PolyaminedeacetylaseHDAC10,HDAC10,Q969S8,Humans,DB05015
PolyaminedeacetylaseHDAC10,HDAC10,Q969S8,Humans,DB06603
PolyaminedeacetylaseHDAC10,HDAC10,Q969S8,Humans,DB12645
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB00839
ATP-sensitiveinwardrectifierpotassiumchannel11,KCNJ11,Q14654,Humans,DB00839
ATP-sensitiveinwardrectifierpotassiumchannel11,KCNJ11,Q14654,Humans,DB01016
Calmodulin-2,CALM2,P0DP24,Humans,DB00831
Calmodulin-2,CALM2,P0DP24,Humans,DB01218
Calmodulin-3,CALM3,P0DP25,Humans,DB00831
Calmodulin-3,CALM3,P0DP25,Humans,DB01218
Voltage-dependentL-typecalciumchannelsubunitalpha-1C,CACNA1C,Q13936,Humans,DB00252
Voltage-dependentL-typecalciumchannelsubunitalpha-1C,CACNA1C,Q13936,Humans,DB00653
Voltage-dependentL-typecalciumchannelsubunitalpha-1C,CACNA1C,Q13936,Humans,DB00825
Voltage-dependentL-typecalciumchannelsubunitalpha-1C,CACNA1C,Q13936,Humans,DB09089
Voltage-dependentL-typecalciumchannelsubunitalpha-1C,CACNA1C,Q13936,Humans,DB09236
Voltage-dependentL-typecalciumchannelsubunitalpha-1D,CACNA1D,Q01668,Humans,DB00252
Voltage-dependentL-typecalciumchannelsubunitalpha-1D,CACNA1D,Q01668,Humans,DB00653
Voltage-dependentL-typecalciumchannelsubunitalpha-1D,CACNA1D,Q01668,Humans,DB00825
Voltage-dependentL-typecalciumchannelsubunitalpha-1D,CACNA1D,Q01668,Humans,DB09089
Voltage-dependentL-typecalciumchannelsubunitalpha-1D,CACNA1D,Q01668,Humans,DB09236
Voltage-dependentL-typecalciumchannelsubunitalpha-1F,CACNA1F,O60840,Humans,DB00252
Voltage-dependentL-typecalciumchannelsubunitalpha-1F,CACNA1F,O60840,Humans,DB00653
Voltage-dependentL-typecalciumchannelsubunitalpha-1F,CACNA1F,O60840,Humans,DB00825
Voltage-dependentL-typecalciumchannelsubunitalpha-1F,CACNA1F,O60840,Humans,DB09089
Voltage-dependentL-typecalciumchannelsubunitalpha-1F,CACNA1F,O60840,Humans,DB09236
Voltage-dependentL-typecalciumchannelsubunitalpha-1F,CACNA1F,O60840,Humans,DB09238
Voltage-dependentL-typecalciumchannelsubunitalpha-1S,CACNA1S,Q13698,Humans,DB00252
Voltage-dependentL-typecalciumchannelsubunitalpha-1S,CACNA1S,Q13698,Humans,DB00653
Voltage-dependentL-typecalciumchannelsubunitalpha-1S,CACNA1S,Q13698,Humans,DB00825
Voltage-dependentL-typecalciumchannelsubunitalpha-1S,CACNA1S,Q13698,Humans,DB09089
Voltage-dependentL-typecalciumchannelsubunitalpha-1S,CACNA1S,Q13698,Humans,DB09236
Voltage-dependentL-typecalciumchannelsubunitalpha-1S,CACNA1S,Q13698,Humans,DB09238
Voltage-dependentL-typecalciumchannelsubunitbeta-1,CACNB1,Q02641,Humans,DB00252
Voltage-dependentL-typecalciumchannelsubunitbeta-1,CACNB1,Q02641,Humans,DB00653
Voltage-dependentL-typecalciumchannelsubunitbeta-1,CACNB1,Q02641,Humans,DB00825
Voltage-dependentL-typecalciumchannelsubunitbeta-1,CACNB1,Q02641,Humans,DB09089
Voltage-dependentL-typecalciumchannelsubunitbeta-1,CACNB1,Q02641,Humans,DB09236
Voltage-dependentL-typecalciumchannelsubunitbeta-1,CACNB1,Q02641,Humans,DB09238
Voltage-dependentL-typecalciumchannelsubunitbeta-2,CACNB2,Q08289,Humans,DB00252
